color,number,comment
#F0DD91,1866,Pale Yellow
#E4FF82,1867,Applegreen
#00936D,1868,Jungle Green
#DD883A,1869,Golden Earth
#EBA66D,1870,Chamois
#78ACC8,1871,Sky Blue
#635142,1872,Antler
#90B3D8,1874,Baby Blue
#C82F2B,1878,Saffron
#007865,1879,Green Forest
#783F84,1880,Dark Purple
#F9C5AD,1882,Tawny
#FFF900,1883,Canary
#C5A98D,1884,Rattan
#A07E61,1885,Tawny Birch
#BFB9BA,1886,Stainless Steel
#462F39,1887,Shark
#00A1A3,1888,Marine Blue
#007C80,1890,Mallard Blue
#005561,1891,Deep Windsor
#78C8CC,1892,Turquoise
#2EADC9,1893,Surf Blue
#0094AA,1895,Dark Aqua Green
#007088,1896,Dark Blue
#9D4B38,1898,Desert Sand
#873B31,1899,Red Bittersweet
#9ABA9B,1900,Nile
#60AB27,1901,Emerald
#2D4A38,1902,Mitchell Green
#3A594E,1903,Evergreen
#475B4A,1904,Chinois Green
#3B4A37,1905,Mitchell Green
#6A563F,1906,Dark Olive Green
#FF3D67,1907,Fluorescent Red
#FF4368,1908,Dark Fluo Pink
#FF6790,1909,Dark Pink
#D6245E,1910,Strawberry
#CBADCF,1911,Light Pink
#FDAFB7,1915,Emily Pink
#CB7387,1917,Rapture Rose
#8A8B8E,1918,Limestone
#A05566,1919,Maroon
#CEC489,1920,Cocoon
#F393B8,1921,Wild Pink
#4D3275,1922,Purple Accent
#FFBB54,1923,Merit Gold
#FBD400,1924,Moonbeam
#FFD82B,1925,Merit Gold
#AE846C,1926,Tawny Birch
#DCB192,1927,Gold
#8D7765,1928,Moon Rock
#695B53,1929,Best Brown
#4A5191,1930,Violet Blue
#403A3C,1931,Dark Grey
#7CC5DC,1932,Pale Blue
#7980AF,1933,Light Purple
#005D99,1934,Light Blue / Green
#E8FF00,1935,Lemon
#7D6F62,1936,Dark Grey
#FFAB00,1937,Orange
#B9A999,1938,Mushroom
#A08A60,1939,Nouget
#CCCB4C,1940,Fluo Orange
#BC8B8F,1941,Light Pink
#8F5653,1942,Brown
#5B70AC,1943,Violet
#2E3C4A,1944,Blue Ribbon
#724F46,1945,Brown
#FF6115,1946,Neon Orange
#FF4943,1947,Red
#FD8BA5,1948,Azalea
#F0E7D4,1949,Moonbeam
#76D638,1950,Green
#F6992A,1951,Honeydew
#FB7B62,1952,Coral
#A2C4DC,1953,Sky Blue
#FF4951,1954,Bitteroot
#F38B1C,1955,Honeydew
#8B8055,1956,Olive Green
#4A4032,1957,Best Brown
#70494A,1958,Coffee Bean
#A78915,1959,Shimmering Gold
#738C9E,1960,Country Blue
#4F6D83,1961,Tempest
#254553,1962,Dark Blue
#4B576D,1963,Purple Sage
#485B72,1964,Ash
#F96722,1965,Orange
#293451,1966,Light Navy
#233957,1967,Light Navy
#6B9659,1968,Fair Green
#6C6C58,1969,Hedge
#345C3E,1970,Evergreen
#F9B324,1971,Manila
#FFBB00,1972,Merit Gold
#935D34,1973,Chocolate
#8A3F40,1974,Burgundy
#285578,1975,Blue
#2C3646,1976,Cadet
#0081AF,1977,Dark Turquoise Blue
#FF8442,1978,Orange
#005F43,1979,Frosty Spruce
#FBC11A,1980,Manila
#872A39,1981,Wine
#7F2531,1982,Burgundy
#4E3443,1983,Plum
#B52962,1984,Ruby Glint
#005B4F,1985,Green
#AB2245,1986,Candy Apple Red
#E43C22,1987,Fluorescent Orange
#008C43,1988,Kelly
#009A67,1989,Irish Green
#D85F95,1990,Ruby Glint
#007379,1991,Blue / Green
#005F76,1992,Peacock
#D7315C,1993,Cerise
#EB4D70,1994,Bashful Pink
#FFFF00,1995,Bright yellow
#2A4240,1996,Green Sail
#3B303D,1997,Black
#7E6064,1998,Elderberry
#663131,1999,Dark Brown
#EFEDFC,3601,Aspen White
#AB792B,3625,Bullion
#3B5467,3642,Sea Bleu Dark
#2C303A,3643,Black
#89AB99,3645,Surf Bleu Light
#AFC8BD,3646,Sage Green
#47665E,3652,Green Forest
#BEAB9C,3660,Light Brown
#CAC7C4,3686,Lunar Rock
#78BFB7,3697,Seafrost
#196050,3698,Green Petal
#384B40,3699,Mitchell Green
#E79DB3,3707,Medium Pink
#D074A0,3709,Hot Pink
#CAB2C0,3711,Light Pink
#E8C9CC,3715,Grape
#A26B75,3716,Nostalgia Rose
#482D36,3717,Shark
#E5C696,3723,Winter Wheat
#F6BA59,3724,Mimosa
#98918D,3735,GS Gray
#7A6A5E,3736,Iron
#5C544B,3737,Major Brown
#F07A76,3752,Dark Peach
#EEA273,3755,Chamois
#C07341,3756,Copper
#8C1F32,3781,Dark Red S
#92375B,3783,Brown
#00655F,3785,Imperial Aqua
#9F773D,3791,Pale Brown
#BE242A,3800,Red Orange
#B01E2D,3802,Red Berry
#CD563E,3803,Dark Salmon
#AB362B,3804,Orange / Red
#7B2F30,3805,Brown
#854C35,3808,Rust
#00558B,3810,Fire Blue
#2B3752,3811,Dark Navy
#203633,3820,Spruce
#144433,3821,Green
#414D38,3822,Mitchell Green
#007C66,3823,Jungle Green
#006C52,3825,Green Bay
#1E994F,3826,Emerald Green
#00793F,3827,Green Forest
#AF5466,3829,Amber Red
#352D2D,3830,Best Brown
#4D3B31,3831,Egyptian Brown
#624D3D,3832,Fungi
#76537A,3833,Crushed Grape
#7B416B,3834,Dark Red
#566064,3837,Bleu Mist Dark
#434E54,3838,Midnight
#A1A279,3839,Sage Green
#AF8560,3840,Fawn
#B2957D,3841,Natural
#D1B093,3842,Light Tan
#764D42,3843,Dark Brown
#AB7968,3844,Light Brown
#D1BFAA,3845,Taupe
#4995B5,3846,Medium Teal Blue
#573333,3848,Dark Sepia
#FFA93D,3850,Gold / Orange
#EF6322,3852,Hazel
#F9C63F,3853,Yellow
#E5D775,3854,Canary Yellow
#BB752B,3855,Toast
#93929B,3858,Pale Grey
#EC9BA1,3860,Medium Pink
#45406E,3861,Petrol Blue
#7F2538,3863,Russet
#612C38,3864,Warm Wine
#006C78,3871,Pro Teal
#005471,3872,Peacock
#0071A0,3873,Dark Turquoise Blue
#62BAB9,3875,Blue Turquoise
#009DA7,3876,Dark Blue / Green
#9585A3,3880,Ocean Bleu
#8F8F8D,3881,Griffin
#305478,3883,Dark Blue / Green
#58859F,3884,Slate Blue
#88664F,3887,Wine
#E3C5AD,3888,Pale Peach
#8F5D35,3889,Chocolate
#E7DFCB,3890,Turtledove
#EDE7E4,3891,Oyster
#292B2C,3892,Ruby Black
#95C699,3893,Hemlock
#763841,3897,Sepia
#817F62,3898,Aloe
#D1CAA6,3899,Frost Green
#A33470,3900,Medium Purple
#665E3A,3903,Olive Drab
#879686,3904,Weed
#A1997C,3905,Pale Green / Yellow
#544F38,3906,Dark Green / Grey
#6DA632,3908,Green / Yellow
#85A9BC,3909,Sky Blue
#93B8C5,3910,Thistle Light
#A2B5C6,3911,Pale Blue
#F3CB72,3912,Pale Yellow
#00809C,3915,Blue / Green
#353831,3916,Dark Grey
#ECB8BD,3919,Bisque
#C7B19C,3923,Sea Shell
#7E9A66,3931,Envy
#B26A9B,3935,Medium Purple
#54824D,3940,Dark Green
#43734E,3941,Fairway
#848EBB,3942,Blue
#5F618E,3943,Royal Blue
#9CABC1,3944,Rockport Blue
#66799D,3945,Slate Blue
#384E76,3946,Dusty Navy
#E3D599,3964,Maize Silk
#44304D,3977,Blackberry
#A9943A,3980,Gold
#CB2F51,3989,Dark Salmon Pink
#8D2746,3990,Cabernet
#1DA795,3996,Tender Teal
#1DA794,3997,Tender Teal
#DCDCE6,7611,Aspen White
#C8D1D3,7613,Palest Ivory
#FA7D78,7616,Flamingo
#FD7731,7621,Moonbeam
#FBEA5B,7623,Moonbeam
#FEBF54,7624,Moonbeam
#F1B886,7625,Manila
#CFC5DB,7627,Pollen Gold
#BFCADB,7628,Ruby Glint
#B7A5C8,7630,Whisper Pink
#5D0D22,7635,Medium Purple
#CC3A2B,7639,Pollen Gold
#767A79,7640,Earthen Tan
#0E1417,7641,Aqua Pearl
#0D1D37,7643,Aqua Pearl
#B6DDD8,7645,Green Haze
#B1D19F,7647,Bleached Aqua
#B7D294,7648,Whisper Pink
#036C37,7650,Aqua Pearl
#01756E,7652,Aqua Pearl
#EBDDDD,7653,Pink Mist
#A77147,7657,Medium Pink
#A65338,7658,K. A. Bronze
#EEEADF,7661,Rosewater
#A9948A,7662,Bullion
#807365,7664,Sterling
#F1EABE,7666,Manila
#93AA95,7668,Pastel Lilac
#DDC17C,7670,Sunkist
#A8C4CD,7674,Pale Gray Green
#603257,7680,Warm Wine
#D3C2B2,7682,Sea Mist
#938F85,7689,Thistle
#04343B,7690,Dark Blue
#D0DFE4,7692,Dawn Blue
#79B6B0,7694,Pale Blue
#20A3BC,7695,Aqua Velva
#034F3A,7704,Coachman Green
#B7A84C,7706,Whisper Pink
#DF4795,7710,Sunkist
#C1B0CE,7711,Amber Beige
#EADADD,7713,Bisque
#BABAC5,7718,Old Dark Tex Orange
#F0A5BD,7721,Canary
#E6D7AF,7723,Daffodil
#E2B86C,7725,Pink
#9C7970,7729,Light Pink
#B6723F,7730,Foxy Red
#D8C0CE,7731,Cerise
#5A7CAA,7733,Meadow
#F0E050,7735,Sunshine
#2D453B,7739,Black
#5F6965,7741,Medium Grey
#230C63,7742,Imperial Blue
#8B5F4F,7745,Silvery Gray
#70BCBA,7746,Sky Blue
#830709,7747,Iris
#B3D588,7748,Platinum
#63CE69,7749,Warm Wine
#F0B8A8,7752,Flesh Pink
#EBAD92,7753,Blue Blush
#E13B2E,7754,Billowing Sail
#FDAD57,7755,Moonbeam
